name
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (25)_color_threshold_idx_1_chunck_7_region_181_labels_0_G.png, 1:93.26479665185067, 2:118.70510217069364, 3:98.416519732856, 4:103.7605723020932, 5:13.628131733908024, 6:13.623993270735998, 7:-129.23967048869676, 8:-177.5921397225319, 9:-144.94600725880815, 10:-258.9142206897096, 11:-152.12802214490853, 12:-129.90011485627434, 13:-45.945289343527335, 14:92.25079945368195, 15:67.97736630976415, 16:252.23192645299267, 17:227.64404830864538, 18:186.85610655643134, 19:228.12375702533464, 20:63.77536832143383, 21:64.00201919196283, 22:-87.53702899223174, 23:-172.59813993670414, 24:-130.38332323103316, 25:-263.34733912696214, 26:-161.65181931303664, 27:-137.1830518992131, 28:-80.90840123504297, 29:56.371910974043296, 30:28.541968064311916, 31:171.4677191933822, 32:158.92240507947045, 33:120.15267695289803, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (26)_color_threshold_idx_2_chunck_1_region_1_labels_0_G.png, 1:9420.381081609286, 2:3268.6629746036797, 3:-10102.258653918961, 4:-3374.8079216257047, 5:-4945.478300534187, 6:6829.747456710398, 7:-3658.8987198901514, 8:2418.130903486546, 9:-919.3356293338212, 10:5044.070740621098, 11:-1952.709132295116, 12:-2549.584988332494, 13:-4069.8863307480983, 14:798.5508231060904, 15:4024.458335268122, 16:454.7882072824531, 17:742.9584998105958, 18:-630.993742947449, 19:-993.2075739764567, 20:-1717.8700515929308, 21:-1202.5137948387903, 22:3650.0293496359322, 23:3630.565549230854, 24:-1824.5511855981856, 25:740.5705254154191, 26:-3819.3959652928365, 27:254.22145485856834, 28:-3763.428710858547, 29:2537.0458670422427, 30:2696.203644888109, 31:2932.3140478247656, 32:-1173.3203139953725, 33:-3031.4775899920014, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (27)_color_threshold_idx_2_chunck_3_region_1_labels_1_G.png, 1:10107.61212588009, 2:-15463.560783322087, 3:734.6259610554229, 4:11989.026080757276, 5:-3686.03380569992, 6:-439.70037226668586, 7:-7384.285696279163, 8:13750.596042472418, 9:-999.9732996182438, 10:-14433.149601175142, 11:8925.997783063689, 12:244.94224830342176, 13:-1053.416242986399, 14:-5539.5596145632235, 15:732.3136198101524, 16:8210.02004616228, 17:-6999.901944616185, 18:-178.55869314541204, 19:3406.3742819811773, 20:302.91666975504876, 21:-609.9749014646146, 22:-2478.9866838548614, 23:3064.9877596044935, 24:-229.88859588990653, 25:-2357.4707248132454, 26:1509.9717748341793, 27:161.77461272982563, 28:-697.7607617133758, 29:400.18830720708786, 30:205.4959577558082, 31:88.62423865634281, 32:-582.1107371748597, 33:-369.3760686955483, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (28)_color_threshold_idx_1_chunck_15_region_-1_labels_-1_G.png, 1:7.957747154594768, 2:1.4223425966844119, 3:-2.7357897059901592, 4:-22.06440365266515, 5:-5.364832690361978, 6:10.308849826365291, 7:31.09922631144517, 8:10.917753921709723, 9:-20.943519813216977, 10:-32.795743019358405, 11:-16.76568759837377, 12:32.07975200073005, 13:26.336226761106083, 14:21.448273942032394, 15:-40.89014214088218, 16:-12.528430189602405, 17:-23.652464189180883, 18:44.85624329334402, 19:-6.32651799138923, 20:22.480500197591876, 21:-42.291929601135934, 22:26.849815690425434, 23:-17.642511894523416, 24:32.711966175831265, 25:-45.20567903985081, 26:9.5369361225171, 27:-16.973996276006215, 28:57.81044227302936, 29:0.796880197442847, 30:-2.8341452731853187, 31:-61.99799182705274, 32:-11.845619058775842, 33:23.741176605108613, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (28)_color_threshold_idx_1_chunck_18_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (29)_color_threshold_idx_1_chunck_2_region_1_labels_0_G.png, 1:42.65352474862795, 2:-2.035680924030851, 3:16.687325360644035, 4:-117.86562968516597, 5:7.676216388995125, 6:-62.693520072370546, 7:164.8880263461768, 8:-15.614328453099672, 9:126.71377202905958, 10:-171.48621096003757, 11:23.9611720490622, 12:-192.60293141545952, 13:133.86243728212546, 14:-30.623198071634746, 15:242.83087061492623, 16:-57.522244597830785, 17:33.724849378974426, 18:-262.26823097554603, 19:-43.742712906028416, 20:-31.99621966850112, 21:241.51804702269573, 22:150.54788498991903, 23:25.050970583503982, 24:-179.1026469990264, 25:-241.74047834622735, 26:-13.500061524132374, 27:82.05099924554277, 28:298.5868175808924, 29:-1.1225562564637932, 30:35.240333303603826, 31:-308.4869840611511, 32:16.610898405167976, 33:-153.64760289566274, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (3)_color_threshold_idx_1_chunck_1_region_13_labels_0_G.png, 1:4.7746482927568605, 2:3.844999563794094, 3:-4.431057476984465, 4:-3.500479485102783, 5:-6.647581554788053, 6:7.660283022339891, 7:-9.720631810533678, 8:-1.2010867000530365, 9:1.3852263271662375, 10:10.89689777356479, 11:9.93771213872925, 12:-11.452044247714642, 13:6.966188252569574, 14:-4.249240101889559, 15:4.89435923873344, 16:-17.117268326168023, 17:-9.514651393819534, 18:10.965823824763005, 19:0.7646185530309185, 20:9.98192388004841, 21:-11.499759786778304, 22:19.00450443052377, 23:5.383602804354392, 24:-6.207541179686059, 25:-10.502008952254753, 26:-13.659390435363136, 27:15.737904567827139, 28:-15.251792632886486, 29:1.1826770171104541, 30:-1.3566462474441596, 31:18.73615093898667, 32:13.774819397883782, 33:-15.872764709284896, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (30)_color_threshold_idx_0_chunck_5_region_80_labels_1_G.png, 1:1419.9804022658902, 2:957.9044091240714, 3:-2332.989227552105, 4:2601.9441357165574, 5:768.288313148667, 6:-2119.812392940074, 7:1089.8776541504174, 8:-120.68025144582437, 9:-178.75178546296985, 10:-698.2365025645875, 11:-459.58412212725796, 12:801.9984944009052, 13:-599.9256676412323, 14:-20.740781422424433, 15:67.6196123546884, 16:526.32901981041, 17:328.9659046602967, 18:-724.2753671692924, 19:733.2765965064497, 20:113.59591819171183, 21:-390.2448417586068, 22:-51.296012150776995, 23:-188.12274172004996, 24:319.1847534073038, 25:-495.8542626718283, 26:-124.97472221357594, 27:392.69145870704705, 28:-213.69575457619845, 29:54.50945578086084, 30:81.91818823733907, 31:4.73015830048651, 32:5.137767746733264, 33:54.837405603540105, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (31)_color_threshold_idx_2_chunck_-1_region_49_labels_0_G.png, 1:4023.4369613631143, 2:2183.5988233991297, 3:-5999.60034435497, 4:4224.533879824765, 5:404.309658603451, 6:-1905.8913513292373, 7:-375.99567973367755, 8:-695.2340998002937, 9:986.2334042107109, 10:-865.4486502282639, 11:22.93001561622461, 12:-20.459349026057566, 13:1003.9284864024906, 14:218.12772047010486, 15:-876.8229479901928, 16:-362.8161160678883, 17:-463.9894654641513, 18:1160.419705879725, 19:-750.1667348178589, 20:426.66418218596596, 21:-446.92946663866167, 22:1309.3035808523591, 23:181.30979755232315, 24:-414.6701877915062, 25:-1101.0542901414838, 26:-665.3689555356762, 27:1310.0754158554687, 28:-533.9564046205422, 29:189.30797897662157, 30:-468.47314395721065, 31:848.6566821212249, 32:448.7247274400191, 33:-501.8611311654906, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (32)_color_threshold_idx_0_chunck_-1_region_-1_labels_-1_G.png, 1:92.3098669932993, 2:63.38946733419793, 3:158.10841346609686, 4:198.14827483273052, 5:72.21656151711008, 6:191.3201300732575, 7:165.18838490950836, 8:40.19495398450754, 9:124.89522829099118, 10:97.16666023845397, 11:26.960814270674366, 12:88.34496363761579, 13:113.15603432159732, 14:55.66618246319141, 15:137.37021963294762, 16:184.73814643466625, 17:81.24622872410515, 18:181.3326449078118, 19:176.9109391337454, 20:52.14149218109626, 21:111.46242010069753, 22:37.8748040974983, 23:-16.740804566828935, 24:-42.432473131867326, 25:-116.34277113818617, 26:-57.50588356328086, 27:-136.3531482889142, 28:-137.8298458273069, 29:-32.86796548113233, 30:-87.77015466515302, 31:-28.221766064546806, 32:18.417026451736664, 33:24.95050758848591, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (32)_color_threshold_idx_1_chunck_27_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (33)_color_threshold_idx_2_chunck_9_region_98_labels_3_G.png, 1:9825.907876607434, 2:8254.400483109795, 3:-5905.216096032097, 4:-3367.2775874402423, 5:-7250.239659417773, 6:3783.6791930189656, 7:-6304.121085858924, 8:2141.700283326254, 9:4101.523249245306, 10:3637.9021360125726, 11:-3107.057913741236, 12:-6295.921339021859, 13:-2623.609650265517, 14:2264.05760643003, 15:-117.81308255806346, 16:6938.294872392353, 17:4836.639521987744, 18:3378.694579110579, 19:-5069.458627807505, 20:-9073.868775355868, 21:-2714.248529066277, 22:-2181.085932915773, 23:5565.550311023391, 24:1409.4206654848076, 25:7088.517734292382, 26:995.4640174199016, 27:1425.8740872958233, 28:-5183.651681678912, 29:-2513.3096988065645, 30:-1532.576709733455, 31:2007.467522118595, 32:1474.5823505492085, 33:721.8202332266615, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (34)_color_threshold_idx_1_chunck_0_region_37_labels_0_G.png, 1:48.70141258611998, 2:9.948615928592607, 3:64.20040372804074, 4:-11.598753175809366, 5:-14.230604119556435, 6:-70.2148569212822, 7:-92.74465898962693, 8:-2.7552429160640988, 9:-60.319759565790044, 10:16.20848126983903, 11:8.650655742101236, 12:65.30180650332109, 13:76.95950004513959, 14:2.747460208961207, 15:55.594000574739084, 16:10.02414437407911, 17:-0.03722555160654167, 18:-34.206471181110565, 19:-65.63067975785371, 20:-11.347502332845245, 21:-67.02970192958935, 22:-37.66275689358208, 23:3.0821366594124284, 24:8.77075593120299, 25:52.016403329242685, 26:9.678180355845976, 27:64.73946173592158, 28:53.46777824118952, 29:-3.6443145547069036, 30:28.785543232898537, 31:-10.822350333933755, 32:0.4852486859665955, 33:-55.35000676080831, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (35)_color_threshold_idx_1_chunck_3_region_1_labels_0_G.png, 1:6.0478878374920235, 2:9.756568139307817, 3:-4.352702629676022, 4:10.466234349523614, 5:7.233231856949379, 6:-3.709856405840072, 7:1.215452259766229, 8:-4.997601892453192, 9:1.5256055424117854, 10:-11.690725650111393, 11:-13.682902227739978, 12:6.291256865554372, 13:-15.183882762535744, 14:-11.032735980853824, 15:6.288858768289475, 16:-7.329472232002905, 17:-1.2350973599018376, 18:1.6320054037376237, 19:4.229180679642629, 20:7.933947526736457, 21:-4.267555422194008, 22:12.71647985114707, 23:12.947799609435382, 24:-7.643242095409724, 25:15.18066726661504, 26:11.873679728127678, 27:-6.002096348198078, 28:8.349025443364091, 29:1.32092407710695, 30:0.8601481757425747, 31:-9.028719704602103, 32:-16.593986860827453, 33:9.37398332240028, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (36)_color_threshold_idx_1_chunck_15_region_207_labels_1_G.png, 1:79.57747154594767, 2:72.53074923801687, 3:-97.88421007400557, 4:60.44829408521786, 5:-21.922778266227322, 6:-19.7603626498425, 7:-36.096646251249766, 8:-18.828396871987447, 9:0.6523550909486016, 10:67.55958205705348, 11:78.0670095751126, 12:-82.79286230667175, 13:103.07567281783103, 14:16.680486758787236, 15:-36.87463853922119, 16:-54.16539231341177, 17:-66.08403751040586, 18:80.78156962007706, 19:-111.2409669499694, 20:-31.84100833356335, 21:90.40797406168747, 22:-62.31138087564752, 23:-21.139607095111295, 24:40.90356942768794, 25:-32.70549331056498, 26:-8.421885124395125, 27:-0.6295788888139109, 28:19.563336958232483, 29:30.148285476442318, 30:-4.486348040522935, 31:-5.018125097162724, 32:-29.585151281820828, 33:38.65557055741282, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (36)_color_threshold_idx_2_chunck_4_region_1_labels_1_G.png, 1:28.966199642724952, 2:-46.28978399030387, 3:-15.327483435697308, 4:37.55666580789927, 5:-13.715656017431733, 6:-5.551893581147014, 7:-30.484890278473838, 8:62.478861855712054, 9:19.177462948771762, 10:-85.81118625663036, 11:74.72574492096392, 12:25.06081998831253, 13:-40.14405669481745, 14:-10.534354012833704, 15:-0.6186601147343269, 16:66.76185311789655, 17:-96.2272355802301, 18:-29.40869075945108, 19:104.29504211924812, 20:-70.62626498924162, 21:-24.577351613453924, 22:14.98976280013239, 23:46.496583416524, 24:11.986554059350661, 25:-102.53342292318797, 26:117.34319318087134, 27:38.23377049350447, 28:-105.53238503186581, 29:51.47249490435423, 30:20.95521568882421, 31:17.53075863248944, 32:-79.28635900395055, 33:-22.76301067946875, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (37)_color_threshold_idx_1_chunck_11_region_-1_labels_-1_G.png, 1:32.78591827693044, 2:1.351256673701778, 3:-29.74012956207378, 4:-56.95681803393678, 5:-3.641628171289211, 6:81.25511680428365, 7:0.8427808863027734, 8:3.528633398992141, 9:-81.60236803253937, 10:86.5505647483309, 11:0.10595421195982677, 12:2.8069225468531696, 13:-113.30239731318387, 14:-4.524297224334086, 15:99.45323103868061, 16:36.59162053534283, 17:5.539819847426898, 18:-131.31043302317076, 19:87.77124831414892, 20:-1.6946925743128074, 21:50.66078950795353, 22:-149.60058244610326, 23:-3.9773909691019047, 24:84.3836061856174, 25:84.93622617979868, 26:6.508222748021789, 27:-159.0492002866572, 28:59.927214484678764, 29:-3.5435982374609405, 30:102.50394475205142, 31:-162.9896514075483, 32:-2.4337602285685627, 33:44.972533457681344, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (38)_color_threshold_idx_1_chunck_4_region_61_labels_1_G.png, 1:101.22254380644544, 2:-25.481500075080362, 3:-131.41770366590623, 4:30.825161743852245, 5:-15.868497231465199, 6:-19.560088253042625, 7:52.00134351817294, 8:7.126035543761688, 9:25.285384508013315, 10:-134.97919002097348, 11:-0.242336453169608, 12:62.27122375975988, 13:42.839006735735886, 14:69.94583647198988, 15:96.31091074195047, 16:-309.1046337028509, 17:-5.810653951761801, 18:188.20428261094392, 19:57.548050982094516, 20:7.730562052818206, 21:-44.2961594203765, 22:5.760030920169075, 23:-79.89068310648453, 24:-225.46604287115412, 25:411.57061265805544, 26:53.87511755218173, 27:-157.5588383150371, 28:-158.50440570467265, 29:-117.69965573404589, 30:20.77063546327888, 31:209.08053613713957, 32:95.53299771728204, 33:28.183675220999255, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (39)_color_threshold_idx_1_chunck_1_region_10_labels_0_G.png, 1:803.4141527278877, 2:730.0765654587171, 3:218.7412064420673, 4:-1193.1352057673753, 5:-1775.1862617743734, 6:-430.90514401514434, 7:-281.576187834521, 8:1422.3112661211615, 9:210.30138630218917, 10:1870.7498469726202, 11:324.4990780081086, 12:227.33672837585706, 13:-1857.2910471378552, 14:-1902.5736134564108, 15:-550.0024049753312, 16:91.06768419248455, 17:1799.557768181647, 18:374.9068508777286, 19:1768.1424259342273, 20:-106.01171250033526, 21:272.5501308821094, 22:-1807.1335200214176, 23:-1473.8011784240211, 24:-573.763876371181, 25:265.56188508708993, 26:1576.2419967792146, 27:222.23614491998705, 28:1129.5906978435305, 29:-416.09923742262265, 30:164.85461543652588, 31:-1403.5968961025321, 32:-900.9453907984177, 33:-319.86244189510717, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (4)_color_threshold_idx_1_chunck_10_region_46_labels_1_G.png, 1:26.101410667070837, 2:-5.185477315409294, 3:-13.481359885431132, 4:-65.3596934820043, 5:18.286650515701112, 6:46.433936328819364, 7:72.2312797288811, 8:-33.08212825018929, 9:-80.42649148971847, 10:-43.208439658813894, 11:42.46284974202068, 12:95.97798023349522, 13:-8.140703358659744, 14:-41.65361870457622, 15:-82.84018491861886, 16:58.75218607554882, 17:30.2365009116304, 18:45.07698312043728, 19:-88.04677705578295, 20:-12.047385833603634, 21:1.6749070400852994, 22:87.76751347613263, 23:-6.9105007832367455, 24:-38.99399003185739, 25:-64.56049272289478, 26:21.399181188585366, 27:55.4414686372729, 28:34.37972518446429, 29:-29.183906210684917, 30:-51.85642840495848, 31:-12.344364712230469, 32:31.439978432844786, 33:39.410289267485034, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (40)_color_threshold_idx_2_chunck_1_region_1_labels_1_G.png, 1:37515.04825596302, 2:29982.941572245338, 3:-10652.363153616328, 4:-26397.531255095146, 5:-27687.40057869127, 6:-7904.873422667043, 7:9826.667238016576, 8:-1431.4391615602922, 9:2863.5047294279866, 10:-22985.097009569497, 11:5886.2266471351195, 12:8632.105241667814, 13:25897.09525979799, 14:3607.6475754720313, 15:-7530.516842054272, 16:-6140.806147691908, 17:4568.2885036254065, 18:-489.6992671618409, 19:1036.4116711128518, 20:-12620.362921818572, 21:3096.02330301734, 22:-5603.2182683283345, 23:7499.094919795539, 24:-1878.965636844915, 25:196.78875247963097, 26:-5138.8810314978, 27:2233.290729530103, 28:3290.6161092841153, 29:6253.9998709059, 30:-3624.4993864037165, 31:2146.81542115578, 32:-281.1121630270322, 33:2646.331699032075, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (41)_color_threshold_idx_2_chunck_3_region_54_labels_0_G.png, 1:1737.0170489049458, 2:2288.43699194746, 3:-2223.8552666711494, 4:3905.636261141348, 5:2799.30904791257, 6:-3006.6517103951696, 7:3466.3907232413467, 8:1572.5629450601843, 9:-2190.292340484977, 10:1504.0597687208278, 11:127.42340160429225, 12:-799.2115913476927, 13:-53.05480545895466, 14:-390.027313707473, 15:139.863440175421, 16:-456.16553593248693, 17:-188.74868844056942, 18:412.5525222501228, 19:-311.46877028172247, 20:-42.40673089240643, 21:363.701949501935, 22:-278.34904322344397, 23:-163.9910914210942, 24:256.12660842656345, 25:-303.9021506345593, 26:-205.52103117458998, 27:106.39883981192314, 28:-116.51146058380805, 29:-1.3575544165018942, 30:-57.52888691952973, 31:152.23473740130066, 32:183.19049012982614, 33:-98.81958544340365, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (42)_color_threshold_idx_1_chunck_6_region_115_labels_1_G.png, 1:28.966199642724952, 2:4.815585784680761, 3:-48.622043979328744, 4:39.581673504647206, 5:-1.0696842463020448, 6:-19.367423291639692, 7:-21.887026401571536, 8:-9.099601821475071, 9:52.48312083886712, 10:-72.8278992258339, 11:-4.18782327129641, 12:68.8635650369559, 13:-41.87279332681572, 14:9.584535480913237, 15:7.6724409750103515, 16:30.806267877862403, 17:11.904769729478208, 18:-50.845020806535786, 19:55.02354426600252, 20:-3.42450624883231, 21:-41.53579476212377, 22:17.14207653933426, 23:-16.19174546438066, 24:1.8450264825238551, 25:-15.086467495811535, 26:-7.155177443799576, 27:13.66360303002136, 28:-5.783318065903244, 29:12.89741321420285, 30:0.018796935551021247, 31:-0.4358712484740617, 32:16.32510149099719, 33:15.141134150059242, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (42)_color_threshold_idx_2_chunck_10_region_114_labels_2_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (43)_color_threshold_idx_0_chunck_4_region_13_labels_1_G.png, 1:920.2338809573389, 2:124.14421508277253, 3:-1679.5759722670357, 4:1901.6147562114797, 5:107.44643380272473, 6:-1886.3305661917987, 7:1388.0189815935762, 8:-1.0832626018200768, 9:-925.0114892552346, 10:408.1155629134114, 11:-54.84625218936335, 12:-124.76784704796935, 13:-21.385728214702286, 14:-23.19008164689764, 15:60.505934671619855, 16:-104.40069460284494, 17:2.197248463296441, 18:206.36252604513004, 19:-375.10508973005165, 20:-19.394018857926085, 21:519.1657616336213, 22:-565.6945785491747, 23:-25.577805272200372, 24:452.0235036720558, 25:-173.0570389846438, 26:16.207910046110367, 27:-152.93084490300154, 28:445.44114644285645, 29:40.81401545674743, 30:-562.3254262042403, 31:480.3996389371607, 32:0.21823239903602581, 33:-244.23911549124784, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (44)_color_threshold_idx_1_chunck_3_region_74_labels_0_G.png, 1:109.18029096104021, 2:128.35259800044707, 3:-115.4560216644322, 4:106.66109305682893, 5:-4.361391728052147, 6:-32.50926241131481, 7:-107.36065445723372, 8:-131.35735801582143, 9:111.21286518258039, 10:-185.38219036704268, 11:-94.54421815481825, 12:135.1609832911657, 13:-102.38548290470564, 14:-9.173332873386034, 15:39.20793083013453, 16:54.92786192552515, 17:95.11990486465963, 18:-94.30159805912531, 19:187.83085664837492, 20:113.79253594822029, 21:-138.1657337386897, 22:111.334606350536, 23:-14.885245463422182, 24:-46.806705765812154, 25:-54.67074531380482, 26:-68.10764971442826, 27:39.88332021628759, 28:-50.3423705492853, 29:13.723699000915724, 30:32.78314199815146, 31:15.907473957520187, 32:28.512686883505367, 33:14.447697391661455, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (45)_color_threshold_idx_1_chunck_15_region_110_labels_3_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (45)_color_threshold_idx_1_chunck_2_region_-1_labels_-1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (46)_color_threshold_idx_0_chunck_6_region_26_labels_3_G.png, 1:10640.14456546557, 2:8982.34770149963, 3:4843.477933554009, 4:-4225.634583257024, 5:-8532.592140431094, 6:550.4478646499622, 7:-1561.9612929364976, 8:640.0731067695303, 9:-1258.4093858152223, 10:-4285.975910673178, 11:-659.2698943309907, 12:56.6598024761288, 13:6874.110528755726, 14:4040.5123246092385, 15:635.9712769541875, 16:-1979.5956376465247, 17:-1641.2512150623086, 18:-912.7034034609507, 19:398.11583698083734, 20:-1395.7137392190054, 21:740.6474111578805, 22:-2533.229328307932, 23:1015.6471400832927, 24:-475.3250295420478, 25:3173.276416891597, 26:-453.65784820405145, 27:346.5836769205226, 28:-2296.3949990765564, 29:970.8142413326781, 30:39.832545973048965, 31:2311.3545521674614, 32:-338.36919211416136, 33:-323.4323014597891, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (46)_color_threshold_idx_1_chunck_5_region_30_labels_1_G.png, 1:0.0, 2:0.0, 3:0.0, 4:0.0, 5:0.0, 6:0.0, 7:0.0, 8:0.0, 9:0.0, 10:0.0, 11:0.0, 12:0.0, 13:0.0, 14:0.0, 15:0.0, 16:0.0, 17:0.0, 18:0.0, 19:0.0, 20:0.0, 21:0.0, 22:0.0, 23:0.0, 24:0.0, 25:0.0, 26:0.0, 27:0.0, 28:0.0, 29:0.0, 30:0.0, 31:0.0, 32:0.0, 33:0.0, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (47)_color_threshold_idx_1_chunck_11_region_55_labels_1_G.png, 1:0.954929658551372, 2:0.9206501323469639, 3:-0.1665005558499829, 4:-1.4897404937521612, 5:-2.3569127622208423, 6:0.4262151506988989, 7:-0.45058093420299433, 8:1.9225065282200071, 9:-0.3475612439184247, 10:2.864060337230546, 11:0.8387413866484151, 12:-0.15185653623057116, 13:-2.742762380458188, 14:-3.4830456303722097, 15:0.6299305137971091, 16:-0.4626490006142966, 17:3.037004542600487, 18:-0.5489624385196199, 19:3.8226282494285124, 20:0.6484011542844607, 21:-0.11769197040395954, 22:-3.718830957933049, 23:-4.233735616291712, 24:0.7658128830952016, 25:-0.2644143778433247, 26:3.978813036627435, 27:-0.7191263298410794, 28:4.477191352717385, 29:0.3376586265055511, 30:-0.06181866874920456, 31:-4.5951789870935755, 32:-4.7678824704728235, 33:0.8626003477878237, 
C:/Users/windows/Documents/Tcc_Gabi/Ultrasound/DatasetDecomposite/normal/normal (48)_color_threshold_idx_2_chunck_7_region_4_labels_3_G.png, 1:7824.6936221699425, 2:7756.484360844844, 3:-4039.2095410295287, 4:3787.3913221233784, 5:-2422.683790213694, 6:1885.468587871329, 7:-5018.853948789701, 8:-3319.4198452591368, 9:-196.65264334962913, 10:360.89923533847076, 11:1205.763681545722, 12:-1685.7543738742875, 13:751.9658013745435, 14:847.2684909486188, 15:945.4247436333288, 16:795.497252077715, 17:1173.400465467756, 18:170.5188876568154, 19:759.3251479757608, 20:-1185.770850121162, 21:-342.5756661797367, 22:-1944.5418450206078, 23:-1503.3440350324465, 24:487.31997332997787, 25:-572.3008984534653, 26:1445.1654923519002, 27:133.52992264486497, 28:1802.653399555931, 29:816.6366065425734, 30:-617.2041028308656, 31:-99.1461189364003, 32:-801.9142040096294, 33:546.5612437942648, 
